timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu
2026/04/06 18:17:10.186, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:17:13.235, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:17:16.285, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:19.340, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:22.387, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:25.447, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:28.514, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:31.577, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:34.646, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:37.693, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:40.741, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:17:43.787, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:17:46.836, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:17:49.881, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:17:52.930, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:17:55.978, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:17:59.028, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:02.077, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:05.125, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:08.174, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:11.222, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:14.317, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:17.376, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:20.437, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:23.501, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:26.568, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:29.620, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:32.671, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:35.725, 38 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:38.774, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:18:41.843, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:44.891, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:47.940, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:50.989, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:54.072, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:18:57.119, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:00.166, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:19:03.221, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:19:06.270, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:19:09.321, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:19:12.371, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:19:15.449, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:19:18.503, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:19:21.552, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:24.600, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:27.650, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:30.699, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:33.747, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:36.796, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:39.843, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:19:42.892, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:19:45.940, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:19:48.987, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:19:52.034, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:55.084, 41 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:19:58.130, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:01.176, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:04.222, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:07.272, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:10.324, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:13.374, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:16.452, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:19.503, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:20:22.554, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:20:25.605, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:20:28.652, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:20:31.706, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:20:34.757, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:20:37.806, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:40.853, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:20:43.901, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:20:46.949, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:20:50.006, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:20:53.053, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:20:56.101, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:20:59.151, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:21:02.202, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:21:05.251, 37 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:21:08.300, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:11.377, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:14.426, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:17.472, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:20.529, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:23.600, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:26.670, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:21:29.736, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:21:32.783, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:21:35.832, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:21:38.881, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:21:41.929, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:21:44.974, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:21:48.023, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:51.070, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:54.119, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:21:57.172, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:00.218, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:03.265, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:06.323, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:22:09.375, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:22:12.421, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:22:15.467, 39 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:22:18.514, 40 %, 1 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:22:21.564, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:24.621, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:27.670, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:30.716, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:33.762, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:36.810, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:39.858, 40 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:22:42.906, 39 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:22:45.956, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:22:49.005, 38 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:22:52.058, 41 %, 1 %, 11313 MiB, 15360 MiB, 78
2026/04/06 18:22:55.107, 38 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:22:58.157, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:23:01.205, 39 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:23:04.256, 40 %, 1 %, 11313 MiB, 15360 MiB, 77
2026/04/06 18:23:07.306, 10 %, 2 %, 11313 MiB, 15360 MiB, 76
2026/04/06 18:23:10.355, 0 %, 0 %, 11315 MiB, 15360 MiB, 76
